otorgar,tr. Consentir condescender o conceder algo que se pide o se pregunta
maíz,m. Planta de la familia de las gramíneas con el tallo grueso de uno a tres metros de altura según las especies hojas largas planas y puntiagudas flores masculinas en racimos terminales y las femeninas en espigas axilares resguardadas por una vaina Es indígena de la tropical se cultiva en y produce mazorcas con granos gruesos y amarillos muy nutritivos
tolerante,adj. Que tolera o es propenso a la tolerancia
músculo,m. Órgano compuesto principalmente de fibras contráctiles
vertical,adj. Dicho de una recta o de un plano Que es perpendicular a un plano horizontal
neón,m. Elemento químico de núm. atóm. perteneciente al grupo de los gases nobles escaso en la Tierra pero muy abundante en el universo y presente en el aire atmosférico que se usa en los tubos fluorescentes Símb.
optimista,adj. Que propende a ver y juzgar las cosas en su aspecto más favorable U. t. c. s.
ultimátum,m. En el lenguaje diplomático resolución terminante y definitiva comunicada por escrito
quitapenas,m. coloq. licor bebida espiritosa
seriedad,f. Cualidad de serio
felicidad,f. Estado de grata satisfacción espiritual y física
tropezar,intr. Dicho de una persona Dar con los pies en un obstáculo al ir andando con lo que se puede caer
nazismo,m. nacionalsocialismo.
servidumbre,f. Estado o condición de siervo
untar,tr. Aplicar y extender superficialmente aceite u otra materia pingüe sobre algo
falsificar,tr. Falsear o adulterar algo
yero,m. algarroba planta U. m. en pl.
representar,tr. Hacer presente algo con palabras o figuras que la imaginación retiene U. t. c. prnl.
orquesta,f. Conjunto de músicos que interpretan obras musicales con diversos instrumentos y bajo la guía de un director
raqueta,f. Instrumento formado por un mango y una superficie oval generalmente un bastidor con una red de cuerdas tensadas que se emplea para golpear la pelota o el volante en juegos como el tenis el bádminton el pimpón etc.
rechazar,tr. Forzar a algo o a alguien a que retroceda
empobrecer,tr. Hacer que alguien venga al estado de pobreza
diabetes,f. Enfermedad metabólica caracterizada por eliminación excesiva de orina adelgazamiento sed intensa y otros trastornos generales
plenitud,f. Totalidad integridad o cualidad de pleno
danza,f. baile acción de bailar
manjar,m. comestible género de alimento
televisión,f. Sistema de transmisión de imágenes a distancia a través de diferentes medios electromagnéticos y que se reproducen posteriormente en un aparato receptor
neumonía,f. Med. pulmonía.
prosa,f. Forma de expresión habitual oral o escrita no sujeta a las reglas del verso
pulmón,m. Órgano o cada uno de los dos órganos de la respiración del hombre y de los vertebrados que viven o pueden vivir fuera del agua de estructura esponjosa blando flexible que se comprime y se dilata y ocupa una parte de la cavidad torácica
táctil,adj. Perteneciente o relativo al tacto
yóquey,m. y f. Jinete profesional de carreras de caballos
llave,f. Instrumento comúnmente metálico que introducido en una cerradura permite activar el mecanismo que la abre y la cierra
explicación,f. Declaración o exposición de cualquier materia doctrina o texto con palabras claras o ejemplos para que se haga más perceptible
esmeralda,f. Gema transparente muy apreciada variedad del berilo teñida de verde por el óxido de cromo
oreja,f. Cartílago que en el ser humano y en muchos animales forma la parte exterior del órgano del oído
infringir,tr. Quebrantar leyes órdenes etc.
función,f. Capacidad de actuar propia de los seres vivos y de sus órganos y de las máquinas o instrumentos
restablecer,tr. Volver a establecer algo o ponerlo en el estado que antes tenía
lectura,f. Acción de leer
envejecer,tr. Hacer viejo a alguien o algo
beso,m. Acción y efecto de besar
sangre,f. Líquido generalmente de color rojo que circula por las arterias y venas del cuerpo de los animales se compone de una parte líquida o plasma y de células en suspensión hematíes leucocitos y plaquetas y cuya función es distribuir oxígeno nutrientes y otras sustancias a las células del organismo y recoger de estas los productos de desecho
vulnerable,adj. Que puede ser herido o recibir lesión física o moralmente
natal,adj. Dicho de un lugar En el que se ha nacido
favorable,adj. Que favorece
neutrón,m. Fís. Partícula sin carga eléctrica que forma parte del núcleo del átomo
insecto,m. Artrópodo de respiración traqueal con el cuerpo dividido distintamente en cabeza tórax y abdomen con un par de antenas y tres de patas y que en su mayoría tienen uno o dos pares de alas y sufren metamorfosis durante su desarrollo U. t. en pl. como taxón.
ejemplo,m. Caso o hecho sucedido en otro tiempo que se propone o bien para que se imite y siga si es bueno y honesto o para que se evite si es malo
yema,f. Brote embrionario de los vegetales constituido por hojas o por esbozos foliares a modo de botón escamoso del que se desarrollarán ramas hojas y flores
pirata,adj. Perteneciente o relativo al pirata o a la piratería
sublime,adj. Excelso eminente de elevación extraordinaria U. m. en sent. fig. apl. a cosas morales o intelectuales
ultrasonido,m. Sonido cuya frecuencia de vibraciones es superior al límite perceptible por el oído humano Tiene muchas aplicaciones industriales y se emplea en medicina
juntar,tr. Unir unas cosas con otras U. t. c. prnl.
transformar,tr. Hacer cambiar de forma a alguien o algo U. t. c. prnl.
huir,intr. Alejarse deprisa por miedo o por otro motivo de personas animales o cosas para evitar un daño disgusto o molestia U. t. c. prnl. y menos c. tr.
seguir,tr. Ir después o detrás de alguien U. t. c. intr.
ruta,f. Rota o derrota de un viaje
nabo,m. Planta anual de la familia de las crucíferas de a cm de altura con hojas glaucas rugosas lampiñas grandes partidas en tres lóbulos oblongos las radicales y enteras lanceoladas y algo envainadoras las superiores flores en espiga terminal pequeñas y amarillas fruto seco en vainillas cilíndricas con o semillas y raíz carnosa comestible ahusada blanca o amarillenta
fragmentar,tr. Reducir a fragmentos U. t. c. prnl.
voltear,tr. Dar vueltas a alguien o algo
hígado,m. Víscera voluminosa propia de los animales vertebrados que en los mamíferos tiene forma irregular y color rojo oscuro está situada en la parte anterior y derecha del abdomen y desempeña varias funciones importantes entre ellas la secreción de la bilis
quietud,f. Carencia de movimientos
asentir,intr. Admitir como cierto o conveniente lo que otra persona ha afirmado o propuesto antes
legislar,intr. Dar hacer o establecer leyes
perjudicar,tr. Ocasionar daño o menoscabo material o moral U. t. c. prnl.
acelerar,tr. Dar celeridad U. t. c. prnl.
fisurar,"tr. Arg., Chile  Producir una fisura U. t. c. prnl."
marinar,tr. Conservar en crudo un alimento especialmente un pescado con adobo para que se ablande y adquiera la sazón y el aroma deseados
jojoba,f. Arbusto mexicano del cual se extrae un aceite usado en cosmética
estremecer,tr. Hacer temblar algo
reciclar,tr. Someter un material usado a un proceso para que se pueda volver a utilizar
yudo,m. Sistema japonés de lucha que hoy se practica también como deporte y que tiene por objeto principal defenderse sin armas mediante llaves y movimientos aplicados con destreza
movimiento,m. Acción y efecto de mover
empleo,m. Acción de emplear
bula,f. Documento pontificio relativo a materia de fe o de interés general concesión de gracias o privilegios o asuntos judiciales o administrativos expedido por la Cancillería Apostólica y autorizado por el sello de su nombre u otro parecido estampado con tinta roja
berberecho,m. Molusco bivalvo de unos cuatro centímetros de largo y conchas estriadas casi circulares que vive enterrado en la arena y es muy apreciado como comestible
iglesia,f. Congregación de los fieles cristianos en virtud del bautismo
repugnante,adj. Que repugna
sacudir,tr. Mover violentamente algo a una y otra parte U. t. c. prnl.
superar,tr. Ser superior a alguien
vetar,tr. Poner el veto a una proposición acuerdo o medida
elegir,tr. Escoger o preferir a alguien o algo para un fin
partir,tr. Dividir algo en dos o más partes
joven,adj. Dicho de una persona Que está en la juventud U. t. c. s.
unidad,f. Propiedad de todo ser en virtud de la cual no puede dividirse sin que su esencia se destruya o altere
rueda,f. Pieza mecánica en forma de disco que gira alrededor de un eje
glacial,adj. De temperatura muy fría U. t. en sent. fig.
oxímoron,m. Ret. Combinación en una misma estructura sintáctica de dos palabras o expresiones de significado opuesto que originan un nuevo sentido como en
nombrar,tr. Decir el nombre de alguien o algo
original,adj. Perteneciente o relativo al origen
yeyuno,m. Anat. Segunda porción del intestino delgado de los mamíferos situada entre el duodeno y el íleon
vomitar,tr. Arrojar violentamente por la boca lo contenido en el estómago U. t. c. intr.
relajante,adj. Que relaja
paisaje,m. Parte de un territorio que puede ser observada desde un determinado lugar
yerno,m. Cónyuge masculino de la hija o del hijo de una persona
vicisitud,f. Orden sucesivo o alternativo de algo
hotel,m. Establecimiento de hostelería capaz de alojar con comodidad a huéspedes o viajeros
cinturón,m. Tira especialmente de cuero y en general provista de una hebilla que se usa para sujetar o ceñir a la cintura una prenda de vestir
ruido,m. Sonido inarticulado por lo general desagradable
moldear,tr. Hacer molduras en algo
disentir,intr. No ajustarse al sentir o parecer de alguien
selva,f. Terreno extenso inculto y muy poblado de árboles
obra,f. Cosa hecha o producida por un agente
triturar,tr. Moler o desmenuzar una materia sólida sin reducirla enteramente a polvo
sombrero,m. Prenda para cubrir la cabeza que consta de copa y ala
remolque,m. Acción y efecto de remolcar
archivo,"m. Conjunto ordenado de documentos que una persona una sociedad una institución etc., producen en el ejercicio de sus funciones o actividades"
bocina,f. Instrumento de forma cónica con el que se refuerza el sonido emitido muy útil para hablar desde lejos
subrayar,tr. Señalar por debajo con una raya alguna letra palabra o frase escrita para llamar la atención sobre ella o con cualquier otro fin
fenomenal,adj. Perteneciente o relativo al fenómeno
kilómetro,m. Unidad de longitud equivalente a metros Símb.
salvar,tr. Librar de un riesgo o peligro poner en seguro U. t. c. prnl.
indispensable,adj. Que no se puede dispensar
jeringa,f. Instrumento compuesto de un tubo que termina por su parte anterior en un cañoncito delgado y dentro del cual juega un émbolo por medio del que asciende primero y se arroja o inyecta después un líquido cualquiera
decente,adj. Honesto justo debido
redactar,tr. Poner por escrito algo sucedido acordado o pensado con anterioridad
lesión,f. Daño o detrimento corporal causado por una herida un golpe o una enfermedad
mundo,m. Conjunto de todo lo existente
ecografía,f. Técnica empleada en medicina y que permite la exploración del interior del cuerpo mediante ultrasonidos
versátil,adj. Que se vuelve o se puede volver fácilmente
remover,tr. Pasar o mudar algo de un lugar a otro U. t. c. prnl.
camino,m. Tierra hollada por donde se transita habitualmente
duda,f. Suspensión o indeterminación del ánimo entre dos juicios o dos decisiones o bien acerca de un hecho o una noticia
jacarandá,m. Árbol ornamental americano de la familia de las bignoniáceas de gran porte con follaje caedizo y flores tubulares de color azul violáceo
narcisista,adj. Perteneciente o relativo al narcisismo
intolerante,adj. Que no tiene tolerancia U. t. c. s.
olfatear,tr. Oler con ahínco y persistentemente
kinesiología,f. Med. Conjunto de los procedimientos terapéuticos encaminados a restablecer la normalidad de los movimientos del cuerpo humano
tomar,tr. Coger o asir con la mano algo
ultravioleta,adj. Fís. Dicho de una radiación Que se encuentra entre el extremo violeta del espectro visible y los rayos X y provoca reacciones químicas de gran repercusión biológica U. t. c. s. m.
karma,m. Rel. En algunas religiones de la energía derivada de los actos de un individuo durante su vida que condiciona cada una de sus sucesivas reencarnaciones hasta que alcanza la perfección
garabatear,intr. Echar los garabatos para agarrar o asir algo y sacarlo de donde está metido
jengibre,m. Planta de la de la familia de las cingiberáceas con hojas radicales lanceoladas casi lineales flores en espiga de corola purpúrea sobre un escapo central de a cm de alto fruto capsular bastante pulposo y con varias semillas y rizoma del grueso de un dedo algo aplastado nudoso y ceniciento por fuera blanco amarillento por dentro de olor aromático y de sabor acre y picante como el de la pimienta y que se usa en medicina y como especia
leyenda,f. Narración de sucesos fantásticos que se transmite por tradición
vociferar,tr. Manifestar ligera y jactanciosamente algo
tejer,tr. Formar en el telar la tela con la trama y la urdimbre
árbol,m. Planta de tallo leñoso y elevado que se ramifica a cierta altura del suelo
malherir,tr. Herir gravemente
afeitar,tr. Cortar a alguien a ras de la piel la barba el bigote o el pelo de cualquier parte del cuerpo  U. m. c. prnl. refl.
doble,adj. Dos veces mayor o que contiene una cantidad dos veces exactamente   U. t. c. s. m.
degradar,tr. Privar a alguien de las dignidades honores empleos y privilegios que tiene
tranvía,m. Ferrocarril establecido en una calle o camino carretero
bulón,m. Mec. Pieza cilíndrica que se utiliza como pasador o perno para unir dos elementos
juego,m. Acción y efecto de jugar por entretenimiento
provocar,tr. Producir o causar algo   Era
inscribir,tr. Grabar letreros en metal piedra u otra materia
negligente,adj. descuidado. U. t. c. s.
planeta,m. Cuerpo celeste sin luz propia que gira en una órbita elíptica alrededor de una estrella en particular los que giran alrededor del Sol la Tierra y
visible,adj. Que se puede ver
garantizar,tr. Dar garantía
comida,f. Lo que se come y bebe para nutrirse
maldecir,tr. Echar maldiciones contra alguien o algo
irracional,adj. Que carece de razón Apl. a animales u. t. c. s.
inclinación,f. Acción y efecto de inclinar o inclinarse
pasividad,f. Cualidad de pasivo
zapatería,f. Lugar donde se hacen o venden zapatos
sábana,f. Cada una de las dos piezas de lienzo algodón u otro tejido de tamaño suficiente para cubrir la cama y colocar el cuerpo entre ambas
guante,m. Prenda para cubrir la mano que se hace por lo común de piel tela o tejido de punto y tiene una funda para cada dedo
liquidar,tr. Hacer líquido algo sólido o gaseoso U. t. c. prnl.
nada,f. Inexistencia total o carencia absoluta de todo ser  Era u. menos c. m.
justipreciar,tr. Apreciar o tasar algo
firmar,tr. Dicho de una persona Poner su firma
noción,f. Conocimiento o idea que se tiene de algo
ultrasensible,adj. Dotado de una sensibilidad superior a la normal
catar,tr. Probar gustar algo para examinar su sabor o sazón
meter,tr. Encerrar introducir o incluir algo dentro de otra cosa o en alguna parte U. t. c. prnl.
avisar,tr. Dar noticia de algún hecho
irregular,adj. Que está fuera de regla
traducir,tr. Expresar en una lengua lo que está escrito o se ha expresado antes en otra
trabajo,m. Acción y efecto de trabajar
ingrediente,m. Cosa que entra con otras en un remedio una bebida un guisado u otro compuesto U. t. en sent. fig.
jornal,m. Estipendio que gana el trabajador por cada día de trabajo
varonil,adj. Perteneciente o relativo al varón
internet,m. o f. Red informática mundial descentralizada formada por la conexión directa entre computadoras mediante un protocolo especial de comunicación
vegetal,adj. Perteneciente o relativo a las plantas
ganancia,f. Acción y efecto de ganar
encender,tr. Iniciar la combustión de algo U. t. c. prnl.
madurar,tr. Hacer que un fruto alcance el grado de desarrollo adecuado para ser consumido
imitar,tr. Ejecutar algo a ejemplo o semejanza de otra cosa
llegar,intr. Alcanzar el fin o término de un desplazamiento
hocico,m. Parte más o menos saliente de la cara de algunos animales en que están la boca y las narices
improbable,adj. No probable
automóvil,adj. Que se mueve por sí mismo Dicho principalmente de los vehículos que pueden ser guiados para marchar por una vía ordinaria sin necesidad de carriles y llevan un motor generalmente de combustión interna o eléctrico que los propulsa U. m. c. s. m.
renovar,tr. Hacer como de nuevo algo o volverlo a su primer estado U. t. c. prnl.
constelación,f. Conjunto de estrellas que mediante trazos imaginarios forman un dibujo que evoca una figura determinada
yihad,m. o f. Guerra islámica
babor,"m. Lado izquierdo de una embarcación mirando de popa a proa y por ext., de un avión u otra aeronave"
calendario,m. Sistema de representación del paso de los días agrupados en unidades superiores como semanas meses años etc.
quizás,adv. quizá.
ultraderecha,f. Derecha política de ideología extremista
granate,m. Piedra fina compuesta de silicato doble de alúmina y de hierro u otros óxidos metálicos Su color varía desde el de los granos de granada al rojo negro verde amarillo violáceo y anaranjado
wéstern,m. Género de películas del lejano
kabuki,m. Género teatral japonés que combina actuación declamación y música en el que los papeles femeninos son representados por hombres
jugarreta,f. coloq. Jugada mal hecha y sin conocimiento del juego
boceto,m. Proyecto o apunte general previo a la ejecución de una obra artística
rebeldía,f. Cualidad de rebelde
ambulancia,f. Vehículo destinado al transporte de heridos y enfermos y de elementos de cura y auxilio
fábula,f. Breve relato ficticio en prosa o verso con intención didáctica o crítica frecuentemente manifestada en una moraleja final y en el que pueden intervenir personas animales y otros seres animados o inanimados
jornada,f. día período de horas
fundir,tr. Derretir y licuar los metales los minerales u otros cuerpos sólidos U. t. c. intr. y c. prnl.
seleccionar,tr. Elegir escoger por medio de una selección
semáforo,m. Aparato eléctrico de señales luminosas para regular la circulación
enojo,m. Movimiento del ánimo que suscita ira contra alguien
ecología,f. Ciencia que estudia los seres vivos como habitantes de un medio y las relaciones que mantienen entre sí y con el propio medio
jaspe,m. Piedra silícea de grano fino textura homogénea opaca y de colores variados
eludir,tr. Evitar con astucia una dificultad o una obligación
ornamental,adj. Perteneciente o relativo a la ornamentación o adorno
jerez,m. Vino blanco y fino que se cría y elabora en los términos municipales de y en
opacar,tr. Hacer opaco U. t. c. prnl.
patear,tr. coloq. Dar golpes a alguien o algo con los pies o con las patas
sorprender,tr. Pillar desprevenido
gentileza,f. Gallardía garbo y bizarría
docilidad,f. Cualidad de dócil
helicóptero,m. Aeronave que a diferencia del avión se sostiene merced a un rotor de eje oblicuo movido por un motor lo que le permite elevarse y descender verticalmente
cumbre,f. Cima o parte superior de un monte
urdimbre,f. Estambre o pie después de urdido
zaguán,m. Espacio cubierto situado dentro de una casa que sirve de entrada a ella y está inmediato a la puerta de la calle
nebulizar,tr. Transformar un líquido en partículas finísimas que forman una especie de nubecilla
diferenciar,tr. Hacer distinción conocer la diversidad de las cosas
levar,tr. Mar. Recoger arrancar y suspender el ancla que está fondeada
impregnar,tr. Penetrar las partículas de un cuerpo en las de otro fijándose por afinidades mecánicas o fisicoquímicas  U. t. c. prnl.
humanidad,f. naturaleza humana.
zamba,f. Danza cantada popular del noroeste de la Argentina
recreo,m. Acción de recrearse divertirse
zurcir,tr. Coser la rotura de una tela juntando los pedazos con puntadas o pasos ordenados de modo que la unión resulte disimulada
feroz,adj. Dicho de un animal Fiero agresivo
vigilar,tr. Observar algo o a alguien atenta y cuidadosamente U. t. c. intr.
camaleón,m. Reptil saurio de cuerpo comprimido cola prensil y ojos de movimiento independiente Se alimenta de insectos que caza con su lengua larga y pegajosa y posee la facultad de cambiar de color según las condiciones ambientales
prometer,tr. Obligarse a hacer decir o dar algo
envolver,tr. Cubrir un objeto parcial o totalmente ciñéndolo de tela papel u otra cosa análoga
lateral,adj. Situado a un lado de una cosa
urticante,adj. Que produce comezón semejante a las picaduras de ortiga
máscara,f. Figura que representa un rostro humano de animal o puramente imaginario con la que una persona puede cubrirse la cara para no ser reconocida tomar el aspecto de otra o practicar ciertas actividades escénicas o rituales
tiempo,m. Duración de las cosas sujetas a mudanza
marginar,tr. Poner acotaciones o apostillas al margen de un texto
eficaz,adj. Que tiene eficacia
invierno,m. Estación del año que astronómicamente comienza en el solsticio del mismo nombre y termina en el equinoccio de primavera
grito,m. Voz muy esforzada y levantada
silvestre,adj. Dicho de una planta Criada naturalmente y sin cultivo
uretra,f. Anat. En los humanos y en otros animales conducto por donde se expulsa la orina desde la vejiga al exterior
arte,m. o f. Capacidad habilidad para hacer algo
gerencia,f. Cargo de gerente
saciar,tr. Calmar por completo el hambre o la sed de alguien U. t. c. prnl.
artesanal,adj. artesano perteneciente a la artesanía
laberinto,m. Lugar formado artificiosamente por calles y encrucijadas para confundir a quien se adentre en él de modo que no pueda acertar con la salida
abominable,adj. Digno de ser abominado
ultraizquierda,f. Izquierda política de ideología extremista
náhuatl,adj. Dicho de una persona Que habla el náhuatl y habita en diversas zonas de U. t. c. s.
tripular,tr. Dotar de tripulación a un barco o a un aparato de locomoción aérea
funeral,adj. Perteneciente o relativo al entierro y a las exequias
zanjar,tr. Echar zanjas o abrirlas para fabricar un edificio o para otro fin
fastidiar,tr. Enfadar disgustar o ser molesto a alguien
carabela,f. Antigua embarcación de vela de poco tonelaje y escaso calado con una sola cubierta y dos o tres palos
incapaz,adj. Que no tiene capacidad o aptitud para algo
harina,f. Polvo que resulta de la molienda del trigo o de otras semillas
grave,adj. Dicho de una cosa Que pesa U. t. c. s. m.
yute,m. Materia textil que se obtiene de la corteza interior de una planta de la familia de las tiliáceas
invisible,adj. Que no puede ser visto
manantial,adj. p. us. Que mana o brota
recaudación,f. Acción de recaudar
transpirar,intr. Dicho del cuerpo Exudar a través del tegumento U. t. c. prnl.
zigzag,m. Línea que en su desarrollo forma ángulos alternativos entrantes y salientes
usina,"f. Arg., Bol., Chile, Par.  Instalación industrial importante en especial la destinada a producción de gas energía eléctrica agua potable etc."
nadar,intr. Dicho de una persona o de un animal Trasladarse en el agua ayudándose de los movimientos necesarios y sin tocar el suelo ni otro apoyo
mercantil,adj. Perteneciente o relativo al mercader a la mercancía o al comercio
sincronizar,tr. Hacer que coincidan en el tiempo dos o más movimientos o fenómenos
embarazo,m. Impedimento dificultad obstáculo
windsurf,m. Deporte que consiste en deslizarse por el agua sobre una tabla especial provista de una vela
virtual,adj. Que tiene virtud para producir un efecto aunque no lo produce de presente frecuentemente en oposición a  o
vacunar,tr. Comunicar o aplicar el virus vacuno a alguien para preservar de las viruelas naturales U. t. c. prnl.
legible,adj. Que se puede leer
hipoteca,f. Derecho real que grava bienes materiales sujetándolos a responder del cumplimiento de una obligación dineraria
marcha,f. Acción de marchar
indulgencia,f. Facilidad en perdonar o disimular las culpas o en conceder gracias
reloj,m. Instrumento que sirve para medir el tiempo
novelar,tr. Referir un suceso con forma o apariencia de novela
reunión,f. Acción y efecto de reunir
veracidad,f. Cualidad de veraz
nervio,m. Conjunto de fibras nerviosas en forma de cordón blanquecino que conducen impulsos entre el sistema nervioso central y otras partes del cuerpo
corolario,m. Proposición que no necesita prueba particular y se deduce con facilidad de lo demostrado previamente
usufructuar,tr. Der. Tener o gozar el usufructo de una cosa
registrar,tr. Mirar examinar algo con cuidado y diligencia
factura,f. Cuenta en que se detallan con su precio los artículos vendidos o los servicios realizados y que se entrega al cliente para exigir su pago
purificar,tr. Quitar de algo lo que le es extraño dejándolo en el ser y perfección que debe tener según su calidad U. t. c. prnl.
suave,adj. Liso y blando al tacto sin tosquedad ni aspereza
yogurtera,f. Electrodoméstico para hacer yogur
reparar,tr. Arreglar algo que está roto o estropeado
ópera,f. Obra dramática musical cuyo texto se canta total o parcialmente con acompañamiento de orquesta
dedo,m. Cada uno de los cinco apéndices articulados en que terminan la mano y el pie del hombre y en el mismo o menor número de muchos animales
intervenir,tr. Examinar y censurar las cuentas con autoridad suficiente para
hembra,f. Animal del sexo femenino U. t. en apos.
oscuridad,f. Falta de luz para percibir las cosas
vapulear,tr. Zarandear de un lado a otro a alguien o algo
zambullir,tr. Meter debajo del agua con ímpetu o de golpe U. t. c. prnl.
satisfacer,tr. Pagar enteramente lo que se debe
quimera,f. En la mitología clásica monstruo imaginario que vomitaba llamas y tenía cabeza de león vientre de cabra y cola de dragón
tragedia,f. En la antigua género teatral en verso que con ayuda de un coro y varios actores desarrolla temas de la antigua épica centrados en el sufrimiento la muerte y las peripecias dolorosas de la vida humana con un final funesto y que mueve a la compasión o al espanto
diez,adj. Nueve más uno U. t. c. pron. —¿
envase,m. Acción y efecto de envasar
evadir,tr. Evitar un daño o peligro U. t. c. prnl.
garaje,m. Local destinado a guardar automóviles
levitar,intr. Dicho de una persona o de una cosa Elevarse en el espacio sin intervención de agentes físicos conocidos
intención,f. Determinación de la voluntad en orden a un fin
gambetear,intr. Hacer gambetas
fábrica,f. Establecimiento dotado de la maquinaria herramienta e instalaciones necesarias para la fabricación de ciertos objetos obtención de determinados productos o transformación industrial de una fuente de energía
hablar,intr. Emitir palabras
lamentable,adj. Que merece ser lamentado o es digno de llorarse
positividad,f. Cualidad de positivo
resumen,m. Acción y efecto de resumir o resumirse
evaluación,f. Acción y efecto de evaluar
lugar,m. Porción de espacio
zorzal,m. Nombre vulgar de varias aves paseriformes del mismo género que el mirlo El común tiene el dorso de color pardo y el pecho claro con pequeñas motas Vive en durante el invierno
fosa,f. Enterramiento sepulcro
araña,f. Arácnido con tráqueas en forma de bolsas comunicantes con el exterior con cefalotórax cuatro pares de patas y en la boca un par de uñas venenosas y otro de apéndices o palpos que en los machos sirven para la cópula En el extremo del abdomen tiene el ano y las hileras u órganos productores de la seda con la que tapiza su vivienda caza sus presas y se traslada de un lugar a otro
habilidad,f. Capacidad y disposición para algo
operar,tr. realizar llevar a cabo algo U. t. c. prnl.
heno,m. Planta de la familia de las gramíneas con cañas delgadas de unos cm de largo hojas estrechas agudas más cortas que la vaina y flores en panoja abierta pocas en número y con arista en el cascabillo
xenofobia,f. Fobia a lo extranjero o a los extranjeros
lubricar,tr. Aplicar a algo una sustancia que disminuya la fricción entre superficies en contacto
inverosímil,adj. Que no es verosímil
esclarecer,tr. Iluminar algo ponerlo claro y luciente
municipio,m. Entidad local formada por los vecinos de un determinado territorio para gestionar autónomamente sus intereses comunes
ocasional,adj. Que solo ocurre o actúa en alguna ocasión
vaivén,m. Movimiento alternativo de un cuerpo que después de recorrer una línea vuelve a describirla en sentido contrario
palabra,f. Unidad lingüística dotada generalmente de significado que se separa de las demás mediante pausas potenciales en la pronunciación y blancos en la escritura
unidimensional,adj. De una sola dimensión
cura,m. En la Iglesia católica sacerdote encargado en virtud del oficio que tiene del cuidado instrucción y doctrina espiritual de una feligresía
flan,m. Dulce que se hace con yemas de huevo leche y azúcar y se cuaja en el baño de dentro de un molde generalmente bañado de azúcar tostada Suele llevar también harina y con frecuencia se le añade algún otro ingrediente como café naranja vainilla etc.
hervir,intr. Dicho de un líquido Producir burbujas por la acción del calor
bulbo,m. Yema gruesa por lo común subterránea cuyas hojas están cargadas con sustancias de reserva
impedir,tr. Estorbar o imposibilitar la ejecución de algo
ignorante,adj. Que ignora o desconoce algo
humor,m. Genio índole condición especialmente cuando se manifiesta exteriormente
yarey,m. Cuba  Planta de la familia de las palmas con el tronco delgado y hojas plegadas sin espinas cuyas fibras se emplean para tejer sombreros
cizaña,"f. Planta anual de la familia de las gramíneas cuyas cañas crecen hasta más de m, con hojas estrechas de cm de largo y flores en espigas terminales comprimidas con aristas agudas Se cría espontáneamente en los sembrados y la harina de su semilla es venenosa"
kilocaloría,f. Fís. Unidad de energía equivalente a calorías Símb.
beca,f. Subvención para realizar estudios o investigaciones
ungir,tr. Aplicar a alguien o algo aceite u otra materia pingüe extendiéndola superficialmente
orientación,f. Acción y efecto de orientar u orientarse
llorar,intr. Derramar lágrimas U. t. c. tr.
subir,intr. Ir o moverse hacia arriba
yuntero,m. Labrador que utiliza una pareja de animales o yunta
jueves,m. Cuarto día de la semana
rocío,m. Vapor que con la frialdad de la noche se condensa en la atmósfera en muy menudas gotas las cuales aparecen luego sobre la superficie de la tierra o sobre las plantas
gimotear,intr. despect. Gemir con insistencia y con poca fuerza por causa leve
hangar,m. Cobertizo grande generalmente abierto para guarecer aparatos de aviación o dirigibles
abandonar,tr. Dejar solo algo o a alguien alejándose de o dejando de cuidarlo
ultratumba,f. Ámbito más allá de la muerte
preferir,tr. Dar la preferencia U. t. c. prnl.
